"Season","DayNum","WTeamID","WScore","LTeamID","LScore","WLoc","NumOT","WFGM","WFGA","WFGM3","WFGA3","WFTM","WFTA","WOR","WDR","WAst","WTO","WStl","WBlk","WPF","LFGM","LFGA","LFGM3","LFGA3","LFTM","LFTA","LOR","LDR","LAst","LTO","LStl","LBlk","LPF","WConf","LConf","Conf_Tour","Poss","Pace","WFG.P","LFG.P","WFG3.P","LFG3.P","WFT.P","LFT.P","WEFG.P","LEFG.P","WTO.P","LTO.P","WOR.P","WDR.P","LOR.P","LDR.P","WFT.R","LFT.R","WORtg","LORtg","WDRtg","LDRtg","WFTA.R","LFTA.R","W3PA.R","L3PA.R","WTS.P","LTS.P"
2015,85,1433,72,1203,48,"H",0,26,62,5,22,15,20,17,30,9,8,12,2,21,14,52,1,17,19,28,15,21,3,16,5,3,18,"a_ten","a_ten",0,64.4,64.4,0.419354838709677,0.269230769230769,0.227272727272727,0.0588235294117647,0.75,0.678571428571429,0.459677419354839,0.278846153846154,0.101522842639594,0.199203187250996,0.447368421052632,0.666666666666667,0.333333333333333,0.552631578947368,0.241935483870968,0.365384615384615,111.801242236025,74.5341614906832,74.5341614906832,111.801242236025,0.32258064516129,0.538461538461538,0.354838709677419,0.326923076923077,0.503496503496504,0.367534456355283
2015,86,1348,64,1200,63,"A",0,23,55,7,17,11,27,14,22,15,15,10,5,20,21,51,4,12,17,23,12,26,13,16,5,7,20,"a_ten","a_ten",0,67.375,67.375,0.418181818181818,0.411764705882353,0.411764705882353,0.333333333333333,0.407407407407407,0.739130434782609,0.481818181818182,0.450980392156863,0.183194919394235,0.20746887966805,0.35,0.647058823529412,0.352941176470588,0.65,0.2,0.333333333333333,94.9907235621521,93.5064935064935,93.5064935064935,94.9907235621521,0.490909090909091,0.450980392156863,0.309090909090909,0.235294117647059,0.471802432731294,0.508679854662899
2015,86,1350,86,1182,55,"H",0,30,56,13,30,13,14,8,29,20,9,6,2,11,21,52,6,19,7,15,8,19,10,13,7,2,14,"a_ten","a_ten",0,63.8875,63.8875,0.535714285714286,0.403846153846154,0.433333333333333,0.315789473684211,0.928571428571429,0.466666666666667,0.651785714285714,0.461538461538462,0.126475548060708,0.181564245810056,0.296296296296296,0.783783783783784,0.216216216216216,0.703703703703704,0.232142857142857,0.134615384615385,134.611621991782,86.0888280180004,86.0888280180004,134.611621991782,0.25,0.288461538461538,0.535714285714286,0.365384615384615,0.68635275339186,0.465116279069767
2015,87,1206,68,1387,60,"H",0,19,42,2,8,28,34,12,20,11,15,8,5,18,20,48,4,16,16,20,10,15,8,14,6,2,26,"a_ten","a_ten",0,61.325,61.325,0.452380952380952,0.416666666666667,0.25,0.25,0.823529411764706,0.8,0.476190476190476,0.458333333333333,0.208449138410228,0.19774011299435,0.444444444444444,0.666666666666667,0.333333333333333,0.555555555555556,0.666666666666667,0.333333333333333,110.884631064003,97.8393803505911,97.8393803505911,110.884631064003,0.80952380952381,0.416666666666667,0.19047619047619,0.333333333333333,0.58469475494411,0.521739130434783
2015,87,1269,66,1173,64,"H",0,27,59,4,14,8,12,12,25,20,13,6,7,11,25,57,7,22,7,14,10,23,19,12,8,5,12,"a_ten","a_ten",0,65.675,65.675,0.457627118644068,0.43859649122807,0.285714285714286,0.318181818181818,0.666666666666667,0.5,0.491525423728814,0.5,0.168219461697723,0.159659393294305,0.342857142857143,0.714285714285714,0.285714285714286,0.657142857142857,0.135593220338983,0.12280701754386,100.494861058241,97.4495622382946,97.4495622382946,100.494861058241,0.203389830508475,0.245614035087719,0.23728813559322,0.385964912280702,0.510046367851623,0.502749410840534
2015,89,1182,62,1206,53,"H",0,22,55,4,18,14,16,11,34,13,18,3,5,19,16,62,6,26,15,23,17,24,12,14,8,3,17,"a_ten","a_ten",0,69.7625,69.7625,0.4,0.258064516129032,0.222222222222222,0.230769230769231,0.875,0.652173913043478,0.436363636363636,0.306451612903226,0.224887556221889,0.16256386437529,0.314285714285714,0.666666666666667,0.333333333333333,0.685714285714286,0.254545454545455,0.241935483870968,88.8729618347966,75.9720480200681,75.9720480200681,88.8729618347966,0.290909090909091,0.370967741935484,0.327272727272727,0.419354838709677,0.495207667731629,0.363387041480974
2015,89,1247,66,1382,56,"A",0,20,43,9,22,17,22,7,27,11,11,4,3,16,20,59,2,18,14,21,16,17,11,5,4,2,19,"a_ten","a_ten",0,57.7125,57.7125,0.465116279069767,0.338983050847458,0.409090909090909,0.111111111111111,0.772727272727273,0.666666666666667,0.569767441860465,0.355932203389831,0.172738693467337,0.0682687056253413,0.291666666666667,0.627906976744186,0.372093023255814,0.708333333333333,0.395348837209302,0.23728813559322,114.359974009097,97.0327052198397,97.0327052198397,114.359974009097,0.511627906976744,0.355932203389831,0.511627906976744,0.305084745762712,0.617399438727783,0.405944182674882
2015,89,1269,60,1387,56,"A",0,21,53,4,16,14,18,11,25,12,11,3,7,17,19,47,7,12,11,17,7,24,13,9,3,2,18,"a_ten","a_ten",0,59.3125,59.3125,0.39622641509434,0.404255319148936,0.25,0.583333333333333,0.777777777777778,0.647058823529412,0.433962264150943,0.478723404255319,0.152947719688543,0.141776937618147,0.314285714285714,0.78125,0.21875,0.685714285714286,0.264150943396226,0.234042553191489,101.159114857745,94.4151738672287,94.4151738672287,101.159114857745,0.339622641509434,0.361702127659574,0.30188679245283,0.25531914893617,0.487408610885459,0.508397639582388
2015,89,1348,59,1203,55,"H",0,19,51,1,14,20,22,12,18,10,13,12,7,19,21,49,4,11,9,17,14,21,14,21,6,5,20,"a_ten","a_ten",0,63.2625,63.2625,0.372549019607843,0.428571428571429,0.0714285714285714,0.363636363636364,0.909090909090909,0.529411764705882,0.382352941176471,0.469387755102041,0.176438653637351,0.27103768714507,0.363636363636364,0.5625,0.4375,0.636363636363636,0.392156862745098,0.183673469387755,93.2622011460186,86.9393400513732,86.9393400513732,93.2622011460186,0.431372549019608,0.346938775510204,0.274509803921569,0.224489795918367,0.48006509357201,0.481822163819536
2015,89,1350,64,1433,55,"A",0,19,47,6,19,20,24,6,33,12,12,7,0,13,22,54,3,20,8,13,2,25,4,10,8,5,19,"a_ten","a_ten",0,66.2875,66.2875,0.404255319148936,0.407407407407407,0.315789473684211,0.15,0.833333333333333,0.615384615384615,0.468085106382979,0.435185185185185,0.172512938470385,0.143430866322433,0.193548387096774,0.942857142857143,0.0571428571428571,0.806451612903226,0.425531914893617,0.148148148148148,96.5491231378465,82.9719026965868,82.9719026965868,96.5491231378465,0.51063829787234,0.240740740740741,0.404255319148936,0.37037037037037,0.547945205479452,0.457000415454923
2015,89,1386,75,1172,70,"H",0,26,57,9,21,14,25,12,34,14,11,6,6,16,25,64,14,33,6,10,9,24,11,8,3,4,19,"a_ten","a_ten",0,67.8125,67.8125,0.456140350877193,0.390625,0.428571428571429,0.424242424242424,0.56,0.6,0.535087719298246,0.5,0.139240506329114,0.104712041884817,0.333333333333333,0.790697674418605,0.209302325581395,0.666666666666667,0.245614035087719,0.09375,110.599078341014,103.225806451613,103.225806451613,110.599078341014,0.43859649122807,0.15625,0.368421052631579,0.515625,0.544464609800363,0.509090909090909
2015,90,1173,101,1200,77,"H",0,32,52,9,22,28,34,3,29,21,12,7,1,16,30,66,3,18,14,20,8,21,14,10,8,0,26,"a_ten","a_ten",0,77.325,77.325,0.615384615384615,0.454545454545455,0.409090909090909,0.166666666666667,0.823529411764706,0.7,0.701923076923077,0.477272727272727,0.151975683890578,0.117924528301887,0.125,0.783783783783784,0.216216216216216,0.875,0.538461538461538,0.212121212121212,130.617523440026,99.5796960879405,99.5796960879405,130.617523440026,0.653846153846154,0.303030303030303,0.423076923076923,0.272727272727273,0.741012472487161,0.509933774834437
2015,92,1387,68,1386,61,"H",1,27,55,3,15,11,17,6,26,13,11,8,3,19,22,58,6,15,11,17,13,25,9,17,3,6,19,"a_ten","a_ten",0,69.075,61.4,0.490909090909091,0.379310344827586,0.2,0.4,0.647058823529412,0.647058823529412,0.518181818181818,0.431034482758621,0.149700598802395,0.206110572259942,0.193548387096774,0.666666666666667,0.333333333333333,0.806451612903226,0.2,0.189655172413793,98.4437205935577,88.309808179515,88.309808179515,98.4437205935577,0.309090909090909,0.293103448275862,0.272727272727273,0.258620689655172,0.539040824415378,0.461596670450246
2015,93,1269,78,1200,72,"A",0,24,57,7,22,23,29,11,26,12,11,6,6,21,24,64,5,19,19,23,16,26,14,10,5,4,22,"a_ten","a_ten",0,69.85,69.85,0.421052631578947,0.375,0.318181818181818,0.263157894736842,0.793103448275862,0.826086956521739,0.482456140350877,0.4140625,0.136206042595344,0.11887779362815,0.297297297297297,0.619047619047619,0.380952380952381,0.702702702702703,0.403508771929825,0.296875,111.667859699356,103.078024337867,103.078024337867,111.667859699356,0.508771929824561,0.359375,0.385964912280702,0.296875,0.551042034616743,0.48048048048048
2015,93,1382,62,1172,61,"A",0,24,56,3,13,11,18,15,27,12,12,5,9,17,22,56,9,22,8,12,10,17,18,11,5,3,16,"a_ten","a_ten",0,62.125,62.125,0.428571428571429,0.392857142857143,0.230769230769231,0.409090909090909,0.611111111111111,0.666666666666667,0.455357142857143,0.473214285714286,0.158061116965227,0.15218594355285,0.46875,0.72972972972973,0.27027027027027,0.53125,0.196428571428571,0.142857142857143,99.7987927565392,98.1891348088531,98.1891348088531,99.7987927565392,0.321428571428571,0.214285714285714,0.232142857142857,0.392857142857143,0.480247869868319,0.494327390599676
2015,93,1433,72,1206,60,"A",0,25,52,6,19,16,25,8,19,11,8,10,5,18,21,57,5,19,13,18,19,24,9,18,4,4,19,"a_ten","a_ten",0,64.2125,64.2125,0.480769230769231,0.368421052631579,0.315789473684211,0.263157894736842,0.64,0.722222222222222,0.538461538461538,0.412280701754386,0.112676056338028,0.217076700434153,0.25,0.5,0.5,0.75,0.307692307692308,0.228070175438596,112.127700992797,93.4397508273311,93.4397508273311,112.127700992797,0.480769230769231,0.315789473684211,0.365384615384615,0.333333333333333,0.563600782778865,0.45766590389016
2015,94,1247,64,1350,62,"H",0,19,40,1,7,25,36,3,30,13,15,5,3,17,24,55,6,19,8,14,4,24,19,12,9,3,23,"a_ten","a_ten",0,69.375,69.375,0.475,0.436363636363636,0.142857142857143,0.315789473684211,0.694444444444444,0.571428571428571,0.4875,0.490909090909091,0.211744776962168,0.164024056861673,0.111111111111111,0.882352941176471,0.117647058823529,0.888888888888889,0.625,0.145454545454545,92.2522522522522,89.3693693693694,89.3693693693694,92.2522522522522,0.9,0.254545454545455,0.175,0.345454545454545,0.560420315236427,0.502838605028386
2015,95,1203,65,1173,64,"H",1,22,49,5,16,16,25,9,23,10,14,8,3,20,20,49,5,17,19,23,8,21,7,14,8,5,21,"a_ten","a_ten",0,65.9,58.5777777777778,0.448979591836735,0.408163265306122,0.3125,0.294117647058824,0.64,0.826086956521739,0.5,0.459183673469388,0.189189189189189,0.191466083150985,0.3,0.741935483870968,0.258064516129032,0.7,0.326530612244898,0.387755102040816,98.6342943854325,97.1168437025797,97.1168437025797,98.6342943854325,0.510204081632653,0.469387755102041,0.326530612244898,0.346938775510204,0.53388090349076,0.534000834376304
2015,96,1172,95,1182,69,"H",0,38,63,13,26,6,12,9,23,22,7,4,1,11,28,62,6,22,7,10,11,20,14,13,4,2,12,"a_ten","a_ten",0,67.725,67.725,0.603174603174603,0.451612903225806,0.5,0.272727272727273,0.5,0.7,0.706349206349206,0.5,0.0929861849096706,0.163727959697733,0.310344827586207,0.676470588235294,0.323529411764706,0.689655172413793,0.0952380952380952,0.112903225806452,140.273163528978,101.88261351052,101.88261351052,140.273163528978,0.19047619047619,0.161290322580645,0.412698412698413,0.354838709677419,0.691411935953421,0.51685393258427
2015,96,1200,83,1387,65,"H",0,23,46,7,17,30,39,9,24,18,11,9,3,18,22,49,9,19,12,16,5,19,9,19,4,2,28,"a_ten","a_ten",0,68.5625,68.5625,0.5,0.448979591836735,0.411764705882353,0.473684210526316,0.769230769230769,0.75,0.576086956521739,0.540816326530612,0.148327939590076,0.25319829424307,0.321428571428571,0.827586206896552,0.172413793103448,0.678571428571429,0.652173913043478,0.244897959183673,121.05742935278,94.8040109389243,94.8040109389243,121.05742935278,0.847826086956522,0.326530612244898,0.369565217391304,0.387755102040816,0.643161565284773,0.574204946996466
2015,96,1382,73,1433,71,"H",0,28,65,6,19,11,13,15,27,17,9,3,8,14,27,65,9,22,8,14,15,24,13,8,5,5,18,"a_ten","a_ten",0,64.9125,64.9125,0.430769230769231,0.415384615384615,0.315789473684211,0.409090909090909,0.846153846153846,0.571428571428571,0.476923076923077,0.484615384615385,0.112895132965379,0.101061141990905,0.384615384615385,0.642857142857143,0.357142857142857,0.615384615384615,0.169230769230769,0.123076923076923,112.459079530137,109.378008858078,109.378008858078,112.459079530137,0.2,0.215384615384615,0.292307692307692,0.338461538461538,0.512820512820513,0.49546406140963
2015,96,1386,58,1206,54,"H",0,20,44,2,13,16,31,8,20,12,13,12,2,14,21,51,5,14,7,13,12,24,12,19,4,3,25,"a_ten","a_ten",0,63.95,63.95,0.454545454545455,0.411764705882353,0.153846153846154,0.357142857142857,0.516129032258065,0.538461538461538,0.477272727272727,0.46078431372549,0.184031710079275,0.250924458531432,0.25,0.625,0.375,0.75,0.363636363636364,0.137254901960784,90.6958561376075,84.4409695074277,84.4409695074277,90.6958561376075,0.704545454545455,0.254901960784314,0.295454545454545,0.274509803921569,0.493827160493827,0.472234368167906
2015,97,1269,66,1247,59,"H",0,21,49,6,12,18,24,10,30,16,13,7,3,16,20,55,5,16,14,22,10,22,9,9,6,5,21,"a_ten","a_ten",0,63.925,63.925,0.428571428571429,0.363636363636364,0.5,0.3125,0.75,0.636363636363636,0.489795918367347,0.409090909090909,0.179162072767365,0.12214983713355,0.3125,0.75,0.25,0.6875,0.36734693877551,0.254545454545455,103.245991396167,92.2956589753618,92.2956589753618,103.245991396167,0.489795918367347,0.4,0.244897959183673,0.290909090909091,0.54635761589404,0.450725744843392
2015,97,1348,79,1350,74,"A",0,27,55,4,11,21,37,16,28,11,18,4,3,31,24,53,2,10,24,37,8,21,6,10,9,3,27,"a_ten","a_ten",0,73.575,73.575,0.490909090909091,0.452830188679245,0.363636363636364,0.2,0.567567567567568,0.648648648648649,0.527272727272727,0.471698113207547,0.201612903225806,0.126135216952573,0.432432432432432,0.777777777777778,0.222222222222222,0.567567567567568,0.381818181818182,0.452830188679245,107.373428474346,100.577641862046,100.577641862046,107.373428474346,0.672727272727273,0.69811320754717,0.2,0.188679245283019,0.544264553909748,0.524264966347857
2015,99,1173,51,1387,44,"A",0,14,43,6,22,17,27,10,23,7,15,12,2,13,16,49,1,11,11,15,12,24,7,19,6,1,21,"a_ten","a_ten",0,61.975,61.975,0.325581395348837,0.326530612244898,0.272727272727273,0.0909090909090909,0.62962962962963,0.733333333333333,0.395348837209302,0.336734693877551,0.214653692043503,0.254691689008043,0.294117647058824,0.657142857142857,0.342857142857143,0.705882352941177,0.395348837209302,0.224489795918367,82.2912464703509,70.9963695038322,70.9963695038322,82.2912464703509,0.627906976744186,0.306122448979592,0.511627906976744,0.224489795918367,0.456784594715629,0.391982182628062
2015,100,1172,92,1206,71,"H",0,27,56,12,31,26,32,9,20,21,8,7,3,22,29,52,1,8,12,26,11,24,13,16,2,1,25,"a_ten","a_ten",0,69.775,69.775,0.482142857142857,0.557692307692308,0.387096774193548,0.125,0.8125,0.461538461538462,0.589285714285714,0.567307692307692,0.102459016393443,0.201409869083585,0.272727272727273,0.645161290322581,0.354838709677419,0.727272727272727,0.464285714285714,0.230769230769231,131.852382658545,101.75564313866,101.75564313866,131.852382658545,0.571428571428571,0.5,0.553571428571429,0.153846153846154,0.646067415730337,0.551670551670552
2015,100,1182,78,1203,62,"H",0,29,57,10,21,10,19,14,28,18,8,3,4,17,23,72,7,25,9,16,25,18,10,6,2,0,15,"a_ten","a_ten",0,60.3125,60.3125,0.508771929824561,0.319444444444444,0.476190476190476,0.28,0.526315789473684,0.5625,0.596491228070175,0.368055555555556,0.109051254089422,0.070555032925682,0.4375,0.528301886792453,0.471698113207547,0.5625,0.175438596491228,0.125,129.326424870466,102.79792746114,102.79792746114,129.326424870466,0.333333333333333,0.222222222222222,0.368421052631579,0.347222222222222,0.590685346459674,0.389447236180905
2015,100,1247,74,1433,69,"A",2,28,62,6,16,12,20,11,37,14,17,4,5,21,22,73,3,23,22,29,17,27,6,8,9,9,17,"a_ten","a_ten",0,77.6375,62.11,0.451612903225806,0.301369863013699,0.375,0.130434782608696,0.6,0.758620689655172,0.5,0.321917808219178,0.193621867881549,0.0853242320819113,0.289473684210526,0.685185185185185,0.314814814814815,0.710526315789474,0.193548387096774,0.301369863013699,95.3147641281597,88.8745773627435,88.8745773627435,95.3147641281597,0.32258064516129,0.397260273972603,0.258064516129032,0.315068493150685,0.517482517482518,0.397579948141746
2015,100,1269,55,1382,53,"A",0,19,41,2,9,15,18,4,28,7,20,10,4,14,22,60,4,19,5,8,12,19,9,15,7,3,16,"a_ten","a_ten",0,66.175,66.175,0.463414634146341,0.366666666666667,0.222222222222222,0.210526315789474,0.833333333333333,0.625,0.48780487804878,0.4,0.290191526407429,0.191034131431482,0.173913043478261,0.7,0.3,0.826086956521739,0.365853658536585,0.0833333333333333,83.1129580657348,80.0906686815263,80.0906686815263,83.1129580657348,0.439024390243902,0.133333333333333,0.219512195121951,0.316666666666667,0.554994954591322,0.415360501567398
2015,100,1350,73,1200,71,"H",0,25,64,8,25,15,23,15,17,14,6,7,1,16,24,53,4,17,19,20,13,29,7,17,3,5,20,"a_ten","a_ten",0,66.2125,66.2125,0.390625,0.452830188679245,0.32,0.235294117647059,0.652173913043478,0.95,0.453125,0.490566037735849,0.0748876684972541,0.215736040609137,0.340909090909091,0.566666666666667,0.433333333333333,0.659090909090909,0.234375,0.358490566037736,110.251085520106,107.230507834623,107.230507834623,110.251085520106,0.359375,0.377358490566038,0.390625,0.320754716981132,0.487153820487154,0.568
2015,100,1386,65,1348,64,"H",0,21,51,7,19,16,24,11,23,12,12,5,7,16,23,54,5,17,13,18,11,23,13,12,7,5,21,"a_ten","a_ten",0,63.475,63.475,0.411764705882353,0.425925925925926,0.368421052631579,0.294117647058824,0.666666666666667,0.722222222222222,0.480392156862745,0.472222222222222,0.163132137030995,0.162337662337662,0.323529411764706,0.676470588235294,0.323529411764706,0.676470588235294,0.313725490196078,0.240740740740741,102.402520677432,100.827097282395,100.827097282395,102.402520677432,0.470588235294118,0.333333333333333,0.372549019607843,0.314814814814815,0.520833333333333,0.511590727418066
2015,103,1172,77,1247,69,"A",0,27,53,10,24,13,22,9,22,13,9,5,4,12,26,55,4,17,13,15,8,21,10,12,6,2,17,"a_ten","a_ten",0,64.7875,64.7875,0.509433962264151,0.472727272727273,0.416666666666667,0.235294117647059,0.590909090909091,0.866666666666667,0.60377358490566,0.509090909090909,0.125558035714286,0.16304347826087,0.3,0.733333333333333,0.266666666666667,0.7,0.245283018867925,0.236363636363636,118.850086822304,106.502025853753,106.502025853753,118.850086822304,0.415094339622642,0.272727272727273,0.452830188679245,0.309090909090909,0.606776989755713,0.55533199195171
2015,103,1173,75,1382,61,"H",0,25,48,9,20,16,28,8,24,16,11,11,2,18,26,53,0,11,9,17,10,23,6,17,5,3,22,"a_ten","a_ten",0,66.1875,66.1875,0.520833333333333,0.490566037735849,0.45,0,0.571428571428571,0.529411764705882,0.614583333333333,0.490566037735849,0.154234436343242,0.219411461022199,0.258064516129032,0.705882352941177,0.294117647058824,0.741935483870968,0.333333333333333,0.169811320754717,113.314447592068,92.162417374882,92.162417374882,113.314447592068,0.583333333333333,0.320754716981132,0.416666666666667,0.207547169811321,0.611745513866232,0.499386000818666
2015,103,1206,71,1350,67,"H",1,21,47,6,11,23,32,9,29,7,16,4,5,16,24,61,10,22,9,11,9,20,11,11,8,4,24,"a_ten","a_ten",0,68.7125,61.0777777777778,0.446808510638298,0.39344262295082,0.545454545454545,0.454545454545455,0.71875,0.818181818181818,0.51063829787234,0.475409836065574,0.207576543850545,0.143154606975534,0.310344827586207,0.763157894736842,0.236842105263158,0.689655172413793,0.48936170212766,0.147540983606557,103.329088593778,97.5077314899036,97.5077314899036,103.329088593778,0.680851063829787,0.180327868852459,0.234042553191489,0.360655737704918,0.570739549839228,0.505851264628162
2015,103,1269,82,1182,74,"H",0,24,56,9,22,25,39,16,23,17,9,7,4,17,26,60,5,21,17,21,12,23,19,11,5,1,25,"a_ten","a_ten",0,68.25,68.25,0.428571428571429,0.433333333333333,0.409090909090909,0.238095238095238,0.641025641025641,0.80952380952381,0.508928571428571,0.475,0.109542356377799,0.137088733798604,0.41025641025641,0.657142857142857,0.342857142857143,0.58974358974359,0.446428571428571,0.283333333333333,120.14652014652,108.424908424908,108.424908424908,120.14652014652,0.696428571428571,0.35,0.392857142857143,0.35,0.550150956055015,0.528760271525545
